source_url,occupation,Questions,option_A,option_B,option_C,option_D,option_E,option_F,correct_answer,DeepSeek_V3_seed0,DeepSeek_V3_seed1,DeepSeek_V3_seed2,Qwen2_5_7B_Instruct_Turbo_seed0,Qwen2_5_7B_Instruct_Turbo_seed1,Qwen2_5_7B_Instruct_Turbo_seed2,claude_haiku_4_5_seed0,claude_haiku_4_5_seed1,claude_haiku_4_5_seed2,claude_opus_4_6_seed0,claude_opus_4_6_seed1,claude_opus_4_6_seed2,claude_sonnet_4_6_seed0,claude_sonnet_4_6_seed1,claude_sonnet_4_6_seed2,gemini_2_5_flash_seed0,gemini_2_5_flash_seed1,gemini_2_5_flash_seed2,gemini_3_1_pro_seed0,gemini_3_1_pro_seed1,gemini_3_1_pro_seed2,gpt_3_5_turbo_seed0,gpt_3_5_turbo_seed1,gpt_3_5_turbo_seed2,gpt_4o_mini_seed0,gpt_4o_mini_seed1,gpt_4o_mini_seed2,gpt_4o_seed0,gpt_4o_seed1,gpt_4o_seed2,gpt_5_2_seed0,gpt_5_2_seed1,gpt_5_2_seed2,gpt_5_3_chat_latest_seed0,gpt_5_3_chat_latest_seed1,gpt_5_3_chat_latest_seed2,gpt_5_4_seed0,gpt_5_4_seed1,gpt_5_4_seed2,llama_3_3_70B_seed0,llama_3_3_70B_seed1,llama_3_3_70B_seed2,o3_seed0,o3_seed1,o3_seed2
https://www.heart.org/en/-/media/Files/Affiliates/MWA/Iowa-ML-Resources/Implementation-and-Integration-of-Prehospital-ECGs-into-System-of-Care-for-ACS-PDF.pdf?sc_lang=en,Paramedics,A paramedic with specific ECG training is assessing a patient experiencing chest pain in the field. The paramedic needs to determine if the patient is experiencing a STEMI. What action should the paramedic take?,Prioritize obtaining a detailed patient history and perform a physical exam before interpreting the ECG findings.,Transmit the ECG to a hospital for confirmation before making any decisions.,Assess the patient's vital signs and wait for stabilization before interpreting the ECG for any signs of STEMI.,"Interpret the prehospital ECG to identify STEMI, relying on training to ensure accuracy.",All of the above,None of the above,D,D,D,D,D,E,C,E,C,B,D,D,D,D,D,D,A,C,C,D,D,D,A,B,F,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
https://cpr.heart.org/en/resuscitation-science/cpr-and-ecc-guidelines/adult-basic-life-support,Paramedics,A paramedic arrives at the scene where an adult patient is choking due to a foreign object obstructing the airway. The patient is unable to breathe. What should the paramedic do to address the obstruction?,"Begin with 5 abdominal thrusts first, then assess if further action is needed based on the patient's response.","Perform 5 back blows followed by 5 chest thrusts, then re-evaluate the patient's condition before deciding on further action.","Perform 5 chest thrusts followed by 5 abdominal thrusts, then check if the patient can cough or speak before continuing with further interventions.",Perform cycles of 5 back blows followed by 5 abdominal thrusts until the obstruction is cleared or the patient becomes unresponsive.,All of the above,None of the above,D,A,F,A,F,E,A,D,A,B,D,D,D,D,D,D,B,F,B,D,D,D,A,A,B,E,B,C,A,F,B,D,D,D,D,D,D,D,D,D,B,F,B,C,E,F
https://www.naemt.org/docs/default-source/education-documents/tccc/tcccmp_1708/tccc-mp-guideline-changes/1---tccc-prop-change-1702-tension-pneumo-180411-jsom.pdf?sfvrsn=f1d8cb92_2,Paramedics,A paramedic is treating a combat casualty with torso trauma who has gone into cardiac arrest before reaching a medical facility. What is the appropriate action to take in this scenario?,Perform needle decompression on both sides of the chest.,Apply direct pressure to any visible external bleeding before addressing cardiac arrest.,Prioritize securing the airway with advanced airway management before addressing cardiac arrest.,Initiate CPR and defibrillation immediately as the primary intervention for cardiac arrest.,All of the above,None of the above,A,B,B,C,E,D,F,A,D,A,C,D,E,E,D,F,F,D,F,C,F,D,E,F,C,A,E,B,B,B,D,E,F,B,A,A,A,A,A,A,B,E,B,C,D,B
https://www.nfpa.org/-/media/Project/Storefront/Catalog/Files/Member-Sections/Metro-Chiefs/UFFActiveShooterPositionStatement.pdf?rev=443bdfa1f8bf46e2889f4b8e5e21a408&hash=B6629B714264470E2224A630E49682FF,Paramedics,A paramedic is preparing to deploy as part of a Rescue Task Force (RTF) to a school with an active shooter threat. What is the correct procedure for deploying the RTF team in this situation?,Deploy the RTF team after receiving a direct order from the incident commander on site.,Deploy the RTF team after ensuring all non-essential personnel have evacuated the area.,Deploy the RTF team only when accompanied by two police officers for security.,Deploy the RTF team after receiving confirmation that the threat has been neutralized.,All of the above,None of the above,C,D,F,D,B,A,E,C,C,C,F,D,E,E,E,A,C,C,C,E,D,B,A,A,F,F,E,A,C,C,C,B,A,D,A,E,D,A,A,E,F,F,D,C,C,C
https://www.nremt.org/getmedia/d82edd97-1425-423f-954c-fdd63cf1daa3/National_EMS_Scope_of_Practice_Model_2019_Change_Notices_1_and-_2_August_2021,Paramedics,A paramedic is dispatched to a community center where a patient requires COVID-19 testing. The paramedic has the necessary equipment to perform the test. What action should the paramedic take in this situation?,The paramedic should refer the patient to a local clinic for specimen collection.,The paramedic should perform specimen collection via nasal swab as part of their authorized scope of practice.,"The paramedic should perform specimen collection via saliva sample, as it is less invasive and equally effective for COVID-19 testing.",The paramedic should advise the patient to self-isolate and monitor symptoms.,All of the above,None of the above,B,C,F,E,E,E,C,B,B,B,F,D,A,E,D,E,B,B,B,A,D,C,E,E,D,F,A,D,F,B,B,C,E,C,A,A,A,D,E,D,E,E,A,B,B,B
https://content.nremt.org/static/documents/2016_NRP_NCCP_final.pdf?v=1,Paramedics,"A paramedic assesses a patient who is showing signs of inadequate breathing, characterized by an inadequate tidal volume and rate. What immediate action should the paramedic take to manage the patient's condition?",The paramedic should immediately initiate positive pressure ventilation.,The paramedic should perform a jaw-thrust maneuver to open the airway and reassess the breathing effort.,The paramedic should administer a bronchodilator to improve breathing effort.,The paramedic should apply a non-rebreather mask to increase oxygen concentration.,All of the above,None of the above,A,D,C,D,D,C,F,B,F,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,E,A,A,A
https://content.nremt.org/static/documents/2016_NRP_NCCP_final.pdf?v=1,Paramedics,A paramedic is providing artificial ventilation to an adult patient who is experiencing respiratory distress. What is the appropriate ventilatory rate to ensure optimal cardiac output and perfusion?,Use a ventilatory rate of 12-15 times per minute to maintain adequate perfusion.,Ensure the ventilatory rate does not exceed 10-12 times per minute.,Provide ventilations at a rate of 8-10 times per minute.,Deliver ventilations at a rate of 10-14 times per minute to optimize oxygen delivery.,All of the above,None of the above,B,D,D,E,E,D,C,E,A,D,F,C,A,A,A,C,D,C,F,D,A,F,A,A,E,A,A,D,A,A,C,F,A,E,E,F,A,F,A,C,F,A,F,A,C,E
https://content.nremt.org/static/documents/2016_NRP_NCCP_final.pdf?v=1,Paramedics,"A paramedic evaluates a patient who is in moderate respiratory distress. The patient is awake, responsive, and able to follow commands. What should the paramedic consider as an appropriate intervention for this patient?",The paramedic should administer a bronchodilator via a nebulizer to relieve distress.,The paramedic should administer high-flow oxygen using a non-rebreather mask immediately.,The paramedic should consider using CPAP for the patient.,The paramedic should apply a nasal cannula with low-flow oxygen.,All of the above,None of the above,C,D,F,F,D,A,F,C,C,C,C,C,B,C,C,C,C,C,C,D,A,F,A,D,A,A,A,B,D,F,B,F,F,D,B,D,E,F,A,A,D,B,F,C,C,D
http://www.osha.gov/laws-regs/standardinterpretations/2007-01-16-0,Paramedics,A paramedic is assessing the first aid readiness of a remote construction site where no nearby medical facilities are available. What action should the paramedic take to ensure compliance with safety requirements?,Require all workers to complete an online first aid course.,Install a first aid kit in every vehicle on the site.,Ensure that a trained first aid provider is present at the workplace.,Conduct a monthly safety drill for all employees.,All of the above,None of the above,C,C,C,C,C,F,C,F,B,A,C,C,C,C,C,C,C,C,C,C,C,C,E,F,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,D,E,C,C,C
http://www.osha.gov/enforcement/directives/cpl-2-244d,Paramedics,"A paramedic is working in an emergency response unit that is undergoing an OSHA inspection. During the inspection, what action should the paramedic take to ensure compliance with OSHA standards?",Verify that all medical equipment is sterilized before the inspection begins.,Ensure that the employer's exposure control plan is available for review during the inspection.,Ensure that the emergency response unit's vehicle maintenance logs are updated and available for review during the inspection.,Ensure that all fire extinguishers are inspected and tagged within the last 12 months before the inspection begins.,All of the above,None of the above,B,B,B,B,B,B,B,B,B,B,A,E,D,B,B,A,B,B,B,B,B,C,B,B,B,F,E,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
https://pmc.ncbi.nlm.nih.gov/articles/PMC13128754/,Paramedics,A paramedic responds to a call involving a patient who has suffered a cardiac arrest due to suspected severe cocaine intoxication. What is the most appropriate adjunctive treatment to consider in this situation?,Initiate intravenous fluids to rapidly dilute the cocaine in the bloodstream and mitigate its effects.,Administer benzodiazepines to manage potential seizures and agitation associated with cocaine toxicity.,Provide high-flow oxygen therapy to improve the patient's respiratory status.,Consider administering intravenous lipid emulsion therapy as an adjunctive treatment in cases of severe cardiovascular compromise due to cocaine intoxication.,All of the above,None of the above,D,D,D,D,D,D,D,B,E,C,D,D,D,D,D,D,D,A,E,D,D,D,D,D,D,D,D,D,F,C,C,D,D,D,D,D,D,D,D,D,D,D,D,B,B,C
https://pmc.ncbi.nlm.nih.gov/articles/PMC13128754/,Paramedics,A paramedic is preparing to administer intravenous lipid emulsion therapy to a patient with severe cocaine intoxication. What is the correct dosing protocol for this treatment?,"Administer an initial bolus of 1.5 mL/kg of intravenous lipid emulsion, followed by a continuous infusion at 15 mL/kg/h, not exceeding a total dose of 12 mL/kg.","Administer an initial bolus of 1.0 mL/kg, followed by a continuous infusion at 10 mL/kg/h, not exceeding a total dose of 15 mL/kg.","Administer an initial bolus of 1.5 mL/kg, followed by a continuous infusion at 12 mL/kg/h, not exceeding a total dose of 10 mL/kg.","Administer an initial bolus of 1.5 mL/kg, followed by a continuous infusion at 8 mL/kg/h, not exceeding a total dose of 8 mL/kg.",All of the above,None of the above,A,B,F,E,C,D,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,F,E,F,D,D,C,A,A,A,D,B,F,F,A,F,A,F,B,E,B,E,A,A,A
http://dx.doi.org/10.18535/jmscr/v11i6.01,Paramedics,A paramedic team is experiencing a high incidence of lower back pain among its members. The management is considering strategies to address this issue. What action should be taken to effectively reduce the risk of lower back pain for the paramedics?,Require paramedics to attend weekly stress management workshops.,Increase the number of mandatory physical fitness tests for paramedics.,Implement shorter working hours and improve ergonomic practices.,Focus on improving the nutritional intake of paramedics during shifts.,All of the above,None of the above,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,E,E,C,C,C,C,C,C,C,C,C,E,C,E,C,C,C,C,C,C,C,C,C,C,C,C,A,B,C
https://bmcmededuc.biomedcentral.com/counter/pdf/10.1186/1472-6920-14-41,Paramedics,A paramedic in Ireland is planning their continuous professional competence (CPC) activities for the upcoming year. They want to ensure the activities they choose are most relevant to their individual professional needs. What is the best approach for the paramedic to take regarding funding for these activities?,"Prioritize CPC activities that have been popular among peers, assuming they will be most beneficial for personal development.","Choose CPC activities based on the availability of local workshops, assuming they will naturally align with personal professional needs.",Seek funding for personal CPC activities to choose those most relevant to individual needs.,"Choose CPC activities that are mandated by the most recent national guidelines, assuming they automatically align with personal professional needs.",All of the above,None of the above,C,D,A,A,D,F,A,B,D,C,C,A,C,C,C,C,E,E,F,E,F,E,E,A,D,B,F,C,A,A,A,F,B,F,E,E,E,D,B,F,D,B,B,E,A,B
https://www.cdc.gov/overdose-prevention/php/od2a/new-jersey.html,Paramedics,"In New Jersey, a paramedic is attending to a patient who has overdosed and is seeking immediate help for substance use disorder. What action should the paramedic take to connect the patient with appropriate care services?",Provide the patient with a list of local rehabilitation centers and advise them to seek help.,Use the electronic rapid referral platform to connect the patient with care services.,Contact the nearest hospital to arrange for an immediate transfer of the patient.,Initiate a brief intervention session to discuss the patient's substance use and provide motivational counseling.,All of the above,None of the above,B,C,C,A,F,F,D,B,B,B,B,A,B,A,C,F,B,B,B,B,B,B,C,A,A,F,A,F,B,B,B,B,B,B,B,B,B,B,B,B,F,B,E,B,B,B
https://www.dshs.texas.gov/sites/default/files/emstraumasystems/Magazine/PDF/newsletter-fall-2025.pdf,Paramedics,"In Texas, a paramedic is responding to an emergency call where a patient requires intravenous medication. What action should the paramedic take regarding IV access and medication administration?","The paramedic should secure verbal consent from the patient before initiating IV access, regardless of the emergency nature.",The paramedic should establish IV access but administer medication only after contacting the hospital to confirm the patient's eligibility for the specific treatment.,The paramedic should establish IV access and administer medication only after obtaining a complete medical history from the patient or family members present.,The paramedic should proceed with IV access and medication administration as per existing protocols and under the direction of their medical director.,All of the above,None of the above,D,D,D,D,D,D,D,F,A,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,A,C,B,E,A,C,D,F,D,D,D,D,D,D
